Text,Label
"বার বার দিক বদল করে ২০১৯ সালের ৯ নভেম্বর অতিপ্রবল এই ঘূর্ণিঝড় বুলবুল ভারতের পশ্চিমবঙ্গের দক্ষিণ চব্বিশ পরগনার সাগর দ্বীপ উপকূলে আঘাত হানার পর স্থলভাগ দিয়ে বাংলাদেশে আসায় ক্ষয়ক্ষতি আশঙ্কার চেয়ে কম হয়৷ ঝড়ে মারা যায় ২৪ জন৷ ৭২ হাজার ২১২ টন ফসলের ক্ষয়ক্ষতি হয়, যার আর্থিক মূল্য ২৬৩ কোটি পাঁচ লাখ টাকা৷ ক্ষতি হয়েছে সুন্দরবনেরও৷",damage
"১৯৭০ সালের ১৩ নভেম্বর বাংলাদেশের উপকূলীয় এলাকার উপর দিয়ে বয়ে যায় প্রলয়ঙ্করী ‘গ্রেট ভোলা সাইক্লোন'৷ এই ঝড়ে বাতাসের গতিবেগ ছিল ঘণ্টায় সর্বোচ্চ ২২২ কিলোমিটার৷এই ঘূর্ণিঝড়ে চট্টগ্রাম, বরগুনা, খেপুপাড়া, পটুয়াখালী, ভোলার চর বোরহানুদ্দিনের উত্তর পাশ ও চর তজুমুদ্দিন এবং নোয়াখালীর মাইজদি ও হরিণঘাটার দক্ষিণপাশ সবচেয়ে বেশি ক্ষতিগ্রস্ত হয়৷ এই ঝড়ে প্রাণ হারায় প্রায় সাড়ে ৫ লাখ মানুষ৷ চার লাখের মতো বসতভিটা ক্ষতিগ্রস্ত হয়",damage
"১৯৬৫ সালে মে মাসে ঘূর্ণিঝড়ে বারিশাল ও বাকেরগঞ্জে প্রাণ হারান ১৯ হাজার ২৭৯ জন৷ সে বছর ডিসেম্বরে আরেক ঘূর্ণিঝড়ে কক্সবাজারে মৃত্যু হয় ৮৭৩ জনের৷ পরের বছর অক্টোবরে ঘূর্ণিঝড় আঘাত হানে সন্দ্বীপ, বাকেরগঞ্জ, খুলনা, চট্টগ্রাম, নোয়াখালী ও কুমিল্লায়৷ এতে মারা যান ৮৫০ জন৷",damage
"১৯৬২ সালে ২৬ অক্টোবর ফেনীতে তীব্র ঘূর্ণিঝড়ে প্রায় হাজারখানেক মানুষের মৃত্যু হয়৷ ১৯৬৩ সালের মে মাসে ঘূর্ণিঝড়ে বিধ্বস্ত হয় চট্টগ্রাম, নোয়াখালী, কক্সবাজার এবং সন্দ্বীপ, কুতুবদিয়া, হাতিয়া ও মহেশখালী উপকূলীয় অঞ্চল৷ এই ঝড়ে প্রাণ হারান ১১ হাজার ৫২০ জন৷",damage
পরের বছর ১৯৬১ সালের ৯ মে অতিপ্রবল ঘূর্ণিঝড় আঘাত হানে বাগেরহাট ও খুলনা অঞ্চলে৷ বাতাসের সর্বোচ্চ গতিবেগ ছিল ঘণ্টায় ১৬১ কিলোমিটার৷ প্রায় সাড়ে ১১ হাজার মানুষ মারা যান ওই ঝড়ে৷,damage
"১৯৬০ সালে অক্টোবরে ঘণ্টায় ২১০ কিলোমিটার গতির প্রবল ঘূর্ণিঝড় আঘাত হানে চট্টগ্রাম, নোয়াখালী, বাকেরগঞ্জ, ফরিদপুর, পটুয়াখালী ও পূর্ব মেঘনা মোহনায়৷ ঝড়ের প্রভাবে ৫ থেকে ৬ মিটার উচ্চতার জলোচ্ছ্বাস হয়৷ এতে মারা পড়েন প্রায় ১০ হাজার ‍মানুষ৷",damage
"পুলিশকে উদ্ধৃত করে বিবিসির তামিল বিভাগ জানিয়েছে, মিগজাউমের প্রভাবে ঘরবাড়ি ধসে পড়া ও বিদ্যুৎস্পৃষ্ট হয়ে রাজ্যে এখনও পর্যন্ত আটজনের মৃত্যু হয়েছে।",damage
ফসল কাটার মরসুমের মুখে এসে প্রায় ৯৮ হাজার হেক্টর জমির ধানের ক্ষতি হয়েছে। আরও ৩০ হাজার হেক্টর জমি ফসল কাটার পর ক্ষেতে পানিতে তলিয়ে গেছে বলে জানা গেছে,damage
"ঘণ্টায় ১০০ কিলোমিটার বেগে বয়ে যাওয়া প্রবল বাতাসের কারণে বিদ্যুৎ সরবরাহ বন্ধ হয়ে যায়। বিদ্যুৎ বিভাগের কর্মকর্তারা জানিয়েছেন, হাজার হাজার বিদ্যুতের খুঁটি উপড়িয়ে পড়েছে।",damage
সাতক্ষীরার উপকূলীয় উপজেলা শ্যামনগর ও আশাশুনিতে জোয়ারের পানিতে বেড়িবাঁধ উপচে এবং প্রবল বর্ষণে শত শত মৎস্যঘের প্লাবিত হওয়ার খবর পাওয়া গেছে। ঘূর্ণিঝড়ে উপকূলীয় এলাকার ৫৪১ কাঁচা ঘরবাড়ি ধ্বসে গেছে। ঘূর্ণিঝড়ের প্রভাবে উপকূলীয় এলাকাসহ সাতক্ষীরা জেলা শহর বিদ্যুৎসংযোগ বিচ্ছিন্ন রয়েছে।,damage
সাতক্ষীরার উপকূলীয় উপজেলা শ্যামনগর ও আশাশুনিতে জোয়ারের পানিতে বেড়িবাঁধ উপচে এবং প্রবল বর্ষণে শত শত মৎস্যঘের প্লাবিত হওয়ার খবর পাওয়া গেছে। ঘূর্ণিঝড়ে উপকূলীয় এলাকার ৫৪১ কাঁচা ঘরবাড়ি ধ্বসে গেছে। ঘূর্ণিঝড়ের প্রভাবে উপকূলীয় এলাকাসহ সাতক্ষীরা জেলা শহর বিদ্যুৎসংযোগ বিচ্ছিন্ন রয়েছে।,damage
সাতক্ষীরার উপকূলীয় উপজেলা শ্যামনগর ও আশাশুনিতে জোয়ারের পানিতে বেড়িবাঁধ উপচে এবং প্রবল বর্ষণে শত শত মৎস্যঘের প্লাবিত হওয়ার খবর পাওয়া গেছে। ঘূর্ণিঝড়ে উপকূলীয় এলাকার ৫৪১ কাঁচা ঘরবাড়ি ধ্বসে গেছে। ঘূর্ণিঝড়ের প্রভাবে উপকূলীয় এলাকাসহ সাতক্ষীরা জেলা শহর বিদ্যুৎসংযোগ বিচ্ছিন্ন রয়েছে।,damage
"ঘূর্ণিঝড়ের তাণ্ডবে ইতোমধ্যে ১০ জন প্রাণ হারিয়েছে ( ইন্না লিল্লাহি ওয়া ইন্না ইলাইহি রাজিউন)।খুলনা অঞ্চলের বিশেষকরে মোরেলগঞ্জ, শরণখোলা, কয়রা, পাইকগাছা, সাতক্ষীরার অবস্থা ভয়াবহ খারাপ। হাজার হাজার মানুষ অলরেডি পানিবন্দি। বিদ্যুৎ ও নেটওয়ার্ক বিচ্ছিন্ন!",damage
"যুক্তরাষ্ট্রে হারিকেন লরার তাণ্ডবে ব্যাপক ক্ষয়ক্ষতির খবর পাওয়া গেছে। ঝড়ে শিশুসহ অন্তত ১৪ জনের মৃত্যু হয়েছে। কর্মকর্তারা জানিয়েছেন, শনিবার বিদ্যুৎ বিচ্ছিন্ন অবস্থায় দিনাতিপাত করতে হয়েছে উপকূলীয় এলাকার চার লক্ষাধিক স্থানীয় বাসিন্দাকে",damage
"বিবিসি জানিয়েছে, ঘণ্টায় ২৪০ কিলোমিটার বেগে আঘাত হানা ঝড়টির তাণ্ডবে পাঁচ লক্ষাধিক ঘরবাড়ি বিদ্যুৎবিচ্ছিন্ন হয়ে পড়েছে। অন্তত একটি শিল্প কারখানায় রাসায়নিক অগ্নিকাণ্ডের খবর পাওয়া গেছে।",damage
ফরিদপুরের ভাঙ্গায় এক মিনিটের ঘূর্ণিঝড়ের তাণ্ডবে দুই শতাধিক ঘর-বাড়ি বিধ্বস্ত হয়েছে। এসময় গাছের নিচে চাঁপা পড়ে এক গৃহবধূর মৃত্যু হয়েছে। ঘরের নিচে ও গাছের ডাল ভেঙে অন্তত আরো ৫ জন আহত হয়েছেন। ,damage
"হঠাৎ বন্যা পরিস্থিতি তীব্র আকার ধারণ করেছে বাংলাদেশের ফেনী, নোয়াখালী ও কুমিল্লা অঞ্চলে। সবচেয়ে ভয়াবহ অবস্থা দাড়িয়েছে ফেনীর ফুলগাজী, পরশুরাম ও ছাগলনাইয়া উপজেলায়। বন্যার পানিতে তলিয়ে গেছে বাড়িঘর, রাস্তাঘাট, ফসলি জমি। এখনো হাজারো মানুষ পানিবন্দী অবস্থায় রয়েছে এসব জায়গায়।",
"স্থানীয় সাংবাদিক দিলদার হোসেন নোমান বিবিসি বাংলাকে বলেন, “এখন পর্যন্ত ওই তিনটি উপজেলার অন্তত ৯৫ শতাংশ এলাকা পানির নিচে ডুবে গেছে। এমন কোন বাড়িঘর নেই যেখানে বন্যার পানিতে তলায়নি। মানুষের পাশাপাশি গৃহপালিত পশু পাখিও এখন পানিবন্দি”।",
"স্থানীয় সাংবাদিক দিলদার হোসেন নোমান বিবিসি বাংলাকে বলেন, “এখন পর্যন্ত ওই তিনটি উপজেলার অন্তত ৯৫ শতাংশ এলাকা পানির নিচে ডুবে গেছে। এমন কোন বাড়িঘর নেই যেখানে বন্যার পানিতে তলায়নি। মানুষের পাশাপাশি গৃহপালিত পশু পাখিও এখন পানিবন্দি”।",
তীব্র বৃষ্টিপাতের কারণে ভারতের ত্রিপুরা রাজ্যেও বন্যা পরিস্থিতির অবনতি হয়েছে। এখন পর্যন্ত ত্রিপুরায় অন্তত সাত জনের মৃত্যু হয়েছে বলে জানিয়েছে রাজ্য বিপর্যয় মোকাবিলা দফতর।,
"গত কয়েকদিনের অবিরত হালকা ও ভারী বর্ষণ, পাহাড়ি এবং ভারত থেকে নেমে আসা ঢলে বন্যা প্লাবিত হচ্ছে মৌলভীবাজারের বড়লেখা উপজেলা। এ উপজেলার ৫টি ইউনিয়নের বিস্তীর্ণ অঞ্চল এখন পানির নিচে। বন্যায় বাড়িঘর, রাস্তাঘাট প্লাবিত হয়েছে। এছাড়া পৌরসভার বিভিন্ন বাসা-বাড়ি ও দোকানপাটে পানি ঢুকে ব্যাপক ক্ষয়ক্ষতি হয়েছে। ঘরের ভেতর পানি উঠায় মঙ্গলবার (১৮ জুন) রাত সাড়ে ৯টা পর্যন্ত বিভিন্ন আশ্রয়কেন্দ্রে উঠেছেন ১৭২টি পরিবারের মানুষ।",
১৯৮৭ জুলাই-আগস্ট মাসে বন্যায় বড় ধরনের বিপর্যয় ঘটে। প্রায় ৫৭ হাজার ৩০০ বর্গ কিমি এলাকা ক্ষতিগ্রস্ত (সমগ্র দেশের ৪০% এরও অধিক এলাকা)। ,
১৯৮৮-র বন্যায় বাংলাদেশের প্রায় ৮২ হাজার বর্গ কিমি (সমগ্র দেশের ৬০% এরও অধিক) এলাকা সরাসরি ক্ষতিগ্রস্ত হয়।ইতিহাসে সবচেয়ে মারাত্মক ও ক্ষয়-ক্ষতিময় প্রাকৃতিক দুর্যোগ। ,
"উজান থেকে নেমে আসা পাহাড়ি ঢল আর ভারী বৃষ্টিতে বন্যা হয়েছে দেশের ১২টি জেলায়।  ভারী বৃষ্টিপাত ও প্রবল স্রোতের কারণে বন্যার পানিতে ডুবে, পাহাড় ধসে ও বিদ্যুৎস্পৃষ্ট হয়ে গত সোমবার (১৯ আগস্ট) থেকে বৃহস্পতিবার পর্যন্ত ১৩ জন মারা গেছেন।",
গত বুধবার (২১ আগস্ট) থেকে ফেনীসহ আট জেলায় হঠাৎ বন্যা দেখা দেয়। তবে তার কয়েকদিন আগে থেকেই ভারী বৃষ্টি হচ্ছে অনেক জেলায়। এরপর বাঁধ ভেঙে ও বাঁধ উপচে বৃহস্পতিবার আরও চার জেলার অনেক জায়গা তলিয়ে যায়।,
কক্সবাজারের তিনজনের মৃত্যু হয়েছে। নিখোঁজ রয়েছেন দুজন। সোমবার (১৯ আগস্ট) সকালে কক্সবাজারের মহেশখালীতে ভারী বর্ষণে পাহাড় ধসে আব্দুস শুক্কুর (৬০) নামে এক ব্যক্তির মৃত্যু হয়েছে। এ সময় তার মেয়ে মোস্তফা খানম (২০) গুরুতর আহত হয়েছেন।,
বৃহস্পতিবার রাতে হাটহাজারীতে বন্যাদুর্গত এলাকায় বিদ্যুৎস্পৃষ্ট হয়ে মো. জিয়াউর রহমান সাকিব (২২) নামের এক যুবকের মৃত্যু হয়েছে। ঘরে বন্যার পানি ঢুকে গেলে সাকিব আইপিএসের সংযোগ খোলার সময় বিদ্যুৎস্পৃষ্ট হয়ে মারা যান।,
কুমিল্লায় বৃষ্টি ও বন্যার প্রভাবে তিনদিনে ছয়জনের মৃত্যু হয়েছে। এর মধ্যে বৃহস্পতিবার সন্ধ্যায় লাকসাম উপজেলায় খালিদ মাহমুদ নামে এক আলিম পরীক্ষার্থী বিদ্যুৎস্পৃষ্ট হয়ে মারা গেছেন। তিনি বন্যার্তদের জন্য পানি পৌঁছে দিতে গিয়ে বিদ্যুৎস্পৃষ্ট হন।,
একই দিন বিকেলে বন্যার পানিতে ভেসে গিয়ে লাকসাম উপজেলার একটি শিশুর মৃত্যু হয়েছে। লাকসাম উপজেলার নির্বাহী কর্মকর্তা আল আমিন হোসেন এ তথ্য নিশ্চিত করেছেন।,
সোমবার বিকেলে কুমিল্লা নগরীর সালাউদ্দিন মোড়ে ওই আইনজীবী বিদ্যুৎস্পৃষ্ট হন। অন্তঃসত্ত্বা স্ত্রীকে একটি ডায়াগনস্টিক সেন্টারে রেখে বের হলে বৃষ্টির পানিতে পড়ে থাকা বৈদ্যুতিক তারে জড়িয়ে যান তিনি। এতে ঘটনাস্থলেই তার মৃত্যু হয়।,
"ভারী বৃষ্টি ও ভারতের উজানের ঢলে স্মরণকালের ভয়াবহ বন্যার কবলে ফেনী, নোয়াখালী ও কুমিল্লাসহ দেশের নয়টি জেলা। মুহুরী, কহুয়া ও সিলোনিয়া নদীর বন্যা নিয়ন্ত্রণ বাঁধের ভাঙনস্থল দিয়ে প্রবল বেগে পানি প্রবেশ করতে থাকায় একের পর এক জনপদ ডুবছে। বাড়িঘরে হাঁটু থেকে কোমরসমান পানি ওঠায় বিপাকে পড়েছেন এসব জেলার বেশির ভাগ মানুষ। এ ছাড়া বন্যার পানিতে গ্রামীণ সব সড়ক ও ফসলি জমি তলিয়ে গেছে। ভেসে গেছে পুকুর ও খামারের মাছ।",
"কুমিল্লার বুড়িচংয়ে গোমতী নদীর পানিতে কিং বাজেহুড়া গ্রামটি পানিতে তলিয়ে গেছে। এতে প্রায় ৭০০ পরিবার পানিবন্দি হয়ে পড়েছেন। বানভাসিদের সাহায্যে কাজ করছেন স্থানীয় প্রশাসন। এ ছাড়া, বুধবার বিকেলে তিতাস উপজেলার আসমানিয়া বাজারসংলগ্ন কাঠের সেতু এলাকায় তীব্র স্রোতে গোমতী নদীর ওপর নির্মিত একটি বেইলি ব্রিজ ভেঙে গেছে",
"এখন পর্যন্ত পাওয়া খবর অনুযায়ী, বন্যায় সবচেয়ে ভয়াবহ অবস্থা ফেনীর তিন উপজেলা পরশুরাম, ফুলগাজী ও ছাগলনাইয়ায়। প্লাবিত হয়েছে এই তিন উপজেলার শতাধিক গ্রাম, পানিবন্দি লক্ষাধিক মানুষ",
"এবারের বন্যায় পরশুরাম, ফুলগাজী ও ছাগলনাইয়ার ৯০ শতাংশ এলাকা প্লাবিত হয়েছে।  গত ৩৬ বছরে অনেকবার বন্যা হলেও এ ধরনের ভয়াবহ পরিস্থিতির মুখে পড়তে হয়নি",
"নোয়াখালীর নয়টি উপজেলার মধ্যে আটটিতেই জলাবদ্ধতা প্রকট আকার ধারণ করেছে। ভেসে গেছে কয়েকশ’ মাছ ও মুরগির খামার, আমনের বীজতলা এবং শাকসবজির ক্ষেত। ঝড়ো বাতাসে ভেঙে পড়েছে গাছপালা।",
বিদ্যুতের খুঁটি উপড়ে বিদ্যুৎহীন হয়ে পড়েছে কয়েকটি এলাকা। গেলো ২৪ ঘণ্টায় জেলায় ১৫৮ মিলিমিটার বৃষ্টিপাত রেকর্ড করেছে আবহাওয়া অফিস।,
কয়েক দিনের টানা বৃষ্টি ও উজানের অস্বাভাবিক জোয়ারের পানিতে তলিয়ে গেছে লক্ষ্মীপুরে চারটি পৌরশহরসহ নিম্নাঞ্চলের ৪০টি এলাকা। ২১ আগস্ট সকাল থেকে মেঘনায় অস্বাভাবিক জোয়ারের পানি লোকালয় প্রবেশ করতে শুরু করে। এতে পানিবন্দী হয়ে পড়ে প্রায় সাড়ে চার লাখ বাসিন্দা।,
চট্টগ্রামের পুরো ফটিকছড়ি উপজেলা পানির নিচে তলিয়ে গেছে। এতে প্রায় এক লাখ মানুষ পানিবন্দি হয়ে পড়েছেন। এ ছাড়া রাউজান উপজেলার প্রায় আটটি ইউনিয়ন এবং হাটহাজারী উপজেলার ১০টি ইউনিয়ন প্লাবিত হয়েছে।,
"কুলাউড়া ও জুড়ী উপজেলার বিভিন্ন স্থানে নদ-নদীর বাঁধ ভেঙে, উপচে ৬২টি গ্রাম প্লাবিত হয়েছে।প্রধান তিন নদ-নদী ধলাই, জুড়ী ও কুশিয়ারার পানি বিপৎসীমার ওপর দিয়ে প্রবাহিত হচ্ছে",
খাগড়াছড়িতে গত কয়েকদিনের টানা বৃষ্টি আর পাহাড়ি ঢলে ভেঙে পড়েছে সিঙ্গিনালা গ্রামের ৪০ বছরের পুরানো সেতু। এতে মহালছড়ির সঙ্গে মুবাছড়ি ইউনিয়নের সড়ক যোগাযোগব্যবস্থা বন্ধ হয়ে গেছে। ,
"জেলায় পানিবন্দি এখনো প্রায় পাঁচ হাজার পরিবার। বন্যায় ভেসে গেছে পুকুরের মাছ; নষ্ট হয়ে গেছে ফসলের ক্ষেত। ৯৮টি আশ্রয়কেন্দ্র খুলেছে প্রশাসন। বন্যাদুর্গত এলাকায় খাবার, মোমবাতি ও বিশুদ্ধ পানি বিতরণ করছে বিএনপির নেতাকর্মীরা।",
"টানা বৃষ্টি ও ভারত থেকে নেমে আসা পানিতে দেশের ফেনী, নোয়াখালী, কুমিল্লাসহ বিভিন্ন এলাকায় বন্যা দেখা দিয়েছে। এর ফলে কোথাও বৈদ্যুতিক খুঁটি ক্ষতিগ্রস্ত, আবার কোথাও বা বিদ্যুৎ উপকেন্দ্রে পানি উঠে গেছে। এমন পরিস্থিতিতে দুর্ঘটনা এড়াতে সরবরাহ বন্ধ করে দেওয়ায় প্রায় ৭ লাখ গ্রাহক বিদ্যুৎহীন হয়ে পড়েছেন।",
"নোয়াখালী পল্লী বিদ্যুৎ সমিতির সিনিয়র জি এম মো. জাকির হোসেন বলেন, আমাদের এই সমিতিতে ৭ লাখ ৬০ হাজার গ্রাহক রয়েছেন। আমাদের কয়েকটি সাবস্টেশনসহ বিদ্যুৎ বিতরণকারী বেশির ভাগ এলাকায় ইতোমধ্যে বন্যার পানি উঠে গেছে",
"অন্যদিকে, ফেনী পল্লী বিদ্যুৎ সমিতির জেনারেল ম্যানেজার হাওলাদার মো. ফজলুর রহমান বলেন, জেলায় চার লাখ গ্রাহকের মধ্যে তিন লাখেরও বেশি বিদ্যুৎবিচ্ছিন্ন। ভারি বৃষ্টিতে বিভিন্ন এলাকার লাইন ক্ষতিগ্রস্ত হয়েছে।",
"এ বিষয়ে উপদেষ্টা মো. নাহিদ ইসলাম বলেন, বন্যাদুর্গত এলাকার ১৩ শতাংশ সাইট ডাউন আছে। কয়েকটি উপজেলায় অপটিক্যাল ফাইবার ড্যামেজ হওয়ার কারণে নেটওয়ার্ক বিচ্ছিন্ন হয়েছে। বিদ্যুৎ-বিচ্ছিন্ন হয়েছে বেশ কয়েকটি এলাকা।",
আকস্মিক বন্যায় টানা ৫ দিন পানিবন্দি হয়ে আছেন চট্টগ্রামের মীরসরাইয়ে ২ লাখেরও বেশি মানুষ। টানা বৃষ্টি ও পাহাড়ি ঢলে ফেনী নদীর পানির উচ্চতা ক্রমাগত বৃদ্ধি পাওয়ায় গত বুধবার থেকে উপজেলার ১১টি ইউনিয়নের প্রায় ১৬৫টি গ্রাম প্লাবিত হয়,
"একদিকে বন্যায় পানিবন্দি লাখো অসহায় মানুষ, অন্যদিকে ফেনী নদীর ভাটিতে অবস্থিত দেশের বৃহত্তর সেচ প্রকল্প মুহুরীর দুটি গেইট পানির তোড়ে ভেঙে গেছে। অকেজো হয়ে আছে আরও দুটি গেইট। এ কারণে একদিকে জোয়ারের সময় ফেনী নদী হয়ে অভ্যন্তরে ঢুকছে বঙ্গোপসাগরের পানি। ",
বন্যার কারণে চট্টগ্রামে রেলপথ পুরোপুরি বন্ধ রয়েছে। ফেনীর লালপোল এলাকায় মহাসড়কের ওপর দিয়ে তীব্র স্রোতে পানি গড়ানোর ফলে যানবাহনও চলাচল করতে পারছে না।,
টানা বৃষ্টি ও উজান থেকে নেমে আসা পাহাড়ি ঢলে শেরপুরে বন্যা পরিস্থিতির অবনতি হয়েছে। বেড়েছে জেলার বিভিন্ন নদ-নদীর পানি। প্লাবিত হচ্ছে নতুন নতুন এলাকা। শুক্রবার (৪ অক্টোবর) থেকে শুরু হওয়া বন্যায় এখন পর্যন্ত ৭ জনের মৃত্যুর খবর পাওয়া গেছে। নিখোঁজ রয়েছেন অনেকেই। পাশাপাশি কৃষি ও ফসলের ব্যাপক ক্ষতির আশঙ্কা করছেন সংশ্লিষ্টরা,
এতে শেরপুরের সার্বিক বন্যা পরিস্থিতির ব্যাপক অবনতি হয়েছে। এখন পর্যন্ত শেরপুরের ৫টি উপজেলার ২৮টি ইউনিয়নের দুই শতাধিক গ্রাম প্লাবিত হয়েছে। আর পানিবন্দি হয়ে পড়েছেন দেড় লাখেরও বেশি মানুষ।,
"নকলা থানা পুলিশের ভারপ্রাপ্ত কর্মকর্তা (ওসি) হাবিবুর রহমান বলেন, ‘শনিবার রাতে নকলায় একজনের মৃত্যু হয়েছে। এ ছাড়া বন্যায় জেলার নালিতাবাড়ী উপজেলায় পাঁচ জন ও ঝিনাইগাতীতে একজনের মৃত্যু হয়েছে।’",
"শেরপুর জেলা মৎস্য কর্মকর্তা প্রণব কুমার কর্মকারের দেওয়া তথ্যমতে, শুধু ঝিনাইগাতী এবং নালিতাবাড়ী উপজেলায় ২ হাজার ৫৭টি মাছের ঘের ভেসে গেছে। ক্ষতির পরিমাণ প্রাথমিক হিসাবে ১১ কোটি টাকার বেশি।",
"কৃষি অফিসের তথ্যমতে, জেলার কমপক্ষে ৩০ হাজার হেক্টর আমন এবং এক হাজার হেক্টর সবজির আবাদ ক্ষতিগ্রস্ত হয়েছে। এতে কমপক্ষে ৭০ হাজার কৃষক ক্ষতিগ্রস্ত হয়েছেন।",
"জেলা মৎস্য বিভাগ সূত্রে জানা যায়, এ বছর শেরপুরে ৩৩ হাজার ১৭৯টি পুকুরে মাছ চাষ করছেন ১৮ হাজার ১৩৫ জন চাষি। এর মধ্যে বন্যায় ভেসে গেছে ৭ হাজার ৩০০ পুকুরের প্রায় শত কোটি টাকার মাছ।",
"নালিতাবাড়ী উপজেলার পাঁচগাও এলাকার মৎস্যচাষি আমিন মোহাম্মদ বলেন, ‘পুকুর থেকে প্রায় ৫ লাখ টাকার মাছ ভেসে গেছে। চারপাশে নেট লাগিয়েছিলাম। কিন্তু কাজ হয়নি। ",
"এদিকে বন্যায় কৃষি খাতে ক্ষতি হয়েছে কমপক্ষে ৫০০ কোটি টাকা। মৎস্য খাতে ক্ষতি হয়েছে প্রায় শত কোটি টাকা। কৃষি বিভাগের তথ্যমতে, জেলার ৪৭ হাজার হেক্টর আবাদি জমির আমন ধান ঢলের পানিতে ক্ষতিগ্রস্ত হয়েছে। এ ছাড়া ১ হাজার হেক্টর জমির সবজি আবাদ ক্ষতিগ্রস্ত হয়েছে। জেলার কমপক্ষে পৌনে দুই লাখ কৃষক ক্ষতিগ্রস্ত হয়েছেন।",
মুরগির খামার দিছিলাম ৬০০ মুরগি আছিল। বন্যার কারণে অর্ধেক মইরা গেছে। বাকি অর্ধেক অন্যখানে টান (শুকনো) জায়গায় নিয়া রাখছি। মাত্র ১৫ দিন আগে ১ লাখ ২৫ হাজার টেহা দিয়া একটা গরু কিনছিলাম। বন্যার পানি উঠায় কোনোখানে রাহার জায়গা না পাওয়ায় পানিতে দাঁড়াইয়া থাকতে থাকতে গরুডা মইরা গেছে। পরে মরা গরু পুইত্তা থওয়ার জায়গা না পাইয়া পোলা আর আমি ওই মরা গরু নিয়ে বন্যার পানিতে ভাসাই দিছি।,
"নিরুপায় হয়ে নলকুড়ায় নানার বাড়িতে আশ্রয় নেওয়া এই বন্যাদুর্গত আরও বলেন, ‘আমাদের বাড়িতে আমার বাবা আব্দুল মালেকের ১টি আধা পাকাঘরসহ টিনশেড সাতটি ঘর, আমার চাচা আব্দুল কাদিরের দুটি এবং চাচাতো ভাই শাহজাদার একটি ঘর পাহাড়ি ঢলের তোড়ে ভেসে গেছে। প্রায় ৩ একর জমির ধান সবই ঢলের পানিতে আসা বালুর নিচে চাপা পড়েছে।’",
"অতিবর্ষণ ও পাহাড়ি ঢলে চলতি মৌসুমে সাড়ে ৯৩ হাজার হেক্টর আমনের জমিতে ৪৭ হাজার হেক্টর জমির ফসল ক্ষতিগ্রস্ত হয়েছে। সবজি আবাদ ক্ষতিগ্রস্ত হয়েছে ১ হাজার হেক্টর। সব মিলিয়ে প্রাথমিকভাবে ধারণা করা হচ্ছে, ক্ষতির পরিমাণ ৫০০ কোটি টাকা।’",
এদিকে নালিতাবাড়ী উপজেলায় সোমবার বন্যার পানিতে ডুবে জিমি আক্তার নামে ৮ বছরের এক শিশু মারা গেছে বলে জানিয়েছেন থানার ভারপ্রাপ্ত কর্মকর্তা (ওসি) ছানোয়ার হোসেন। এ ছাড়া নকলা উপজেলার টালকি এলাকায় রাহিম নামে ৫ বছরের এক শিশুর মৃত্যু হয়েছে বলে জানিয়েছেন নকলা থানার ওসি হাবিবুর রহমান। এ নিয়ে গত ৫ দিনে বন্যার পানিতে ডুবে মৃতের সংখ্যা দাঁড়িয়েছে ১১ জনে।,
সার্বিকভাবে দেশের বন্যা পরিস্থিতির উন্নতি হওয়ায় আশ্রয়কেন্দ্র থেকে নিজ নিজ বাড়িঘরে ফিরছেন মানুষ। দুর্গত জেলাগুলোতে যোগাযোগ ব্যবস্থা স্বাভাবিক হয়েছে। তবে বন্যায় এ পর্যন্ত মারা গেছেন ৭১ জন।,
" বন্যায় ক্ষতিগ্রস্ত লোক সংখ্যা ৫০ লাখ ২৪ হাজার ২০২ জন। এদের মধ্যে মৃতের সংখ্যা মোট ৭১ জন। এর মধ্যে পুরুষ ৪৫, নারী ৭ ও শিশু ১৯ জন।",
"জেলাভিত্তিক মৃত্যুর সংখ্যা কুমিল্লায় ১৯, ফেনীতে ২৮, চট্টগ্রামে ৬, খাগড়াছড়িতে ১, নোয়াখালীতে ১১, ব্রাহ্মণবাড়িয়ায় ১, লক্ষ্মীপুরে ১, মৌলভীবাজারে ১ ও কক্সবাজারে ৩ জন। এছাড়া মৌলভীবাজারে একজন নিখোঁজ রয়েছেন। বর্তমানে মোট ৫ লাখ ৮২ হাজার ১৫৫ পরিবার পানিবন্দি রয়েছে।",
ভারত থেকে আসা ঢলের কারণে তিস্তা ব্যারাজের উজানে থাকা পাটগ্রাম উপজেলার দহগ্রাম ইউনিয়নের লোকালয়ে পানি ঢুকে পড়েছে। তলিয়ে গেছে ফসলের মাঠ। রোপা আমনসহ শীতকালীন আগাম সবজি। ক্ষতি হয়েছে শীতকালীন বীজতলার।’,
"স্থানীয় প্রশাসন ও ক্ষতিগ্রস্থ পরিবারের বাসিন্দারা জানান, গত ২১ আগস্ট বুধবার ভারতের সীমান্তবর্তী দুটি উপজেলা কসবা-আখাউড়া উপজেলার ৭৩টি গ্রাম ভারতীয় পানির প্রবল স্রোতে তলিয়ে যায়। এতে ক্ষতিগ্রস্ত হয় কসবা ও আখাউড়া দুই উপজেলার অন্তত ৪ হাজার পরিবার। ",
